,S3KO_126_Proteins_norm,S3KO_127C_Proteins_norm,S3KO_129N_Proteins_norm,S3FL_127N_Proteins_norm,S3FL_130N_Proteins_norm,DFC_128N_Proteins_norm,DFC_129C_Proteins_norm,DKO_128C_Proteins_norm,DKO_130C_Proteins_norm,DKO_131_Proteins_norm
6899,55.50860640923684,49.704454523447374,66.63077216495465,57.70451784512849,64.89866007261597,58.40098566130251,68.98491092424126,69.78873946843594,69.73640534912353,63.271259900902
6901,242.9439175782646,235.83580231982364,248.1234146469471,238.40319103070559,245.3702764389316,232.88182844847057,227.30106775736039,238.16094240645776,222.77738647295112,228.1370015917081
6905,287.9508957479161,269.4454810928214,275.3418673287096,265.9592586206421,266.3117009981319,230.44469303447494,282.2000544614686,313.77456879115687,292.41402586306305,287.6138830877584
6906,277.3555029704773,277.9662447254124,250.73638610439633,267.7835279035996,298.71164088217756,329.013280889409,266.4286350355077,337.2939235096534,292.5137918220746,273.0055262290794
6912,67.32293817877034,73.08921693733596,78.4980175342031,69.32223275238398,71.41816017123492,70.94771982965032,80.30180730622848,74.07497701059185,60.358405202031086,76.36186539764034
6915,399.1556376420966,400.9492664891422,416.8778212738747,393.85013677323974,381.98343759635605,385.0673954113083,440.27542626518374,426.6454907345958,383.2010485636387,393.4770405831207
6922,68.72940624657195,66.55663148568287,85.79256285291545,81.90008938751181,66.57792524953298,73.38485524364596,84.15436777669223,72.7561346899285,88.69193756133163,79.01793028103653
6926,519.4555397080609,382.77163740628146,324.9883250202445,389.43348482502694,393.8370741392996,655.5894263648223,264.9839248590838,344.76736332674574,366.4403674496863,413.01808936810687
6928,95.35853499694909,92.78164844376843,115.29736555994603,107.0558026577675,112.0168653308166,103.98444433047987,121.95761739311762,106.27671034012214,110.93974642092326,107.00147101681777
6933,79.41856356186419,70.24896239313897,182.58138058926295,68.36209102451163,60.94744789163478,124.38417038836917,375.3838608408102,86.16436495000596,113.83295923226028,898.6985251891236
6935,260.1028280054442,263.48094655000773,278.6080816505211,274.60053417149334,273.32510261937347,256.7115969408722,275.21728860875305,276.8469838125829,279.34468523254054,272.7209478487155
6938,222.22195471265422,199.19651869968246,212.41280472847467,220.44854071949254,213.16789716393495,142.16623248307795,224.4116474045126,196.5075057788401,208.61062029330083,211.63145553060323
6939,60.290597839762306,63.43235148706618,72.72770556566944,64.13746742187327,60.05842515091401,63.90710641144076,55.62134179232018,70.11845004860177,66.74342657877487,66.68620046526851
6940,435.8175719427919,398.29836224789165,398.04265201809505,413.1489855034741,419.1248320975792,387.8655879236736,380.9219165171018,445.8786079109364,435.4784110857284,468.6057329991842
6941,120.67496021737804,129.5156072153829,130.43082525100598,111.76049712434205,126.73513070497152,107.0534296666225,146.15651284821797,140.12699657048162,127.60066157586407,122.84300085707359
6945,95.54606407265598,129.61028236685613,129.88645619737073,136.3401253578743,132.3656080628697,149.47763872506482,143.02630746596617,132.10403911977954,140.86953412440974,138.874249617572
6950,76.41809835055409,61.53884845760152,67.71951027222515,69.51426109795845,70.52913743051415,56.95675726782361,79.94062976212251,68.90951125466037,67.54155425086785,74.08523835472931
6951,117.29943685465419,121.18419388573837,94.93796295398766,102.06306567283126,111.02906228557131,121.04439222844923,115.33602908450807,113.96995721065838,108.04653360958622,111.93416294312497
6955,33.380175475824856,27.077093321344666,37.45259089010522,18.818777866298145,30.22677318450607,23.73950421780921,38.164427160531375,31.212601589032765,31.725574965695678,34.528843484150414
6958,144.86621098356574,160.09568114123718,141.75370156661918,156.98317250712992,153.30703262206998,122.4886206219281,141.1000272307343,134.08230260077457,149.64893851743244,142.5737685623024
6959,114.39273618119753,110.76992722368273,139.90284678425934,113.0086813705761,110.93028198104678,118.33646399067631,181.91308971470949,136.17046960849154,108.54536340464433,111.27014672227592
6961,91.42042440710459,79.14842663162287,76.3205413196621,69.13020440680951,74.08522839339722,65.44159907951207,58.26997711576399,73.08584527009434,76.91955439796027,72.09318969218218
6965,65.07258927028778,66.46195633420963,71.63896745839894,57.800532017915735,72.9986450436274,79.07150454296907,91.97988123232169,86.4940755301718,70.23523514418163,67.91937344684531
6971,22.034666395558542,27.361118775764364,34.51299800047487,21.98724556827691,22.324348822543698,21.031575980036294,33.4691190871537,34.509707390691155,28.134000441277298,19.920486625471394
6972,215.18961437364618,194.36808597454757,224.71554534063134,217.95217222702442,215.63740477704818,196.2345329639438,250.65721560954677,212.00390304663455,212.2021948177192,189.52920132234212
6973,84.95067129521718,99.40890904689475,89.71202003908927,96.4942436511716,99.47176665620134,83.31392544881331,98.11989948212326,93.41799771365442,106.84934210144677,101.97391963038928
6976,62.91600489965864,66.74598178862934,66.52189835422759,68.8421618884478,57.193796319702656,65.8026561778818,53.57466904238632,68.0302830408848,61.3560647921473,66.30676262478336
6978,17.721497654300272,15.716075144556696,17.09318828414686,16.226395201042788,15.310947201302092,19.67761186114984,21.189082587550544,17.144950168623634,15.663255564824595,15.36723253964936
6979,75.19915935845937,67.5033830004152,86.7724271494589,78.92365003110753,73.39376626172552,76.99542622734317,79.45905970331454,97.26462114892253,81.6085544715065,70.10114102963504
6982,7.969985717542451,8.331413329644514,10.234138208342706,7.585119650191599,7.8036440574378405,9.116691733835475,13.002391587815108,8.79228213775571,11.273553368313245,10.813978453827328
6983,86.91972659013943,87.19581450684768,81.1109889916523,90.541364938363,79.61692544677088,78.89097599378422,88.00692824715594,71.65709942270904,77.31861823400676,83.0968870662521
6987,7.688692103982128,8.615438784064212,5.443690536352504,10.08148814265972,7.408522839339722,9.297220283020337,5.176878132185644,6.923922183482621,6.684319253778649,6.165864907884003
6991,64.8850601945809,74.4146690579612,65.54203405768415,65.96173670483074,74.08522839339722,53.79750765708855,68.86451840953927,64.95298429267031,64.34904356249595,67.35021668611756
7005,131.36411753267026,118.34393934154137,132.82604908700108,139.22055054149138,118.0424639068129,124.92575603592374,135.80275658384667,144.52313763935948,123.51025725638758,125.68878466071236
7006,771.4008529202558,783.5315535924772,857.8167547184274,843.4845079358632,822.9387169938564,820.1411989468231,870.3174887806981,833.1786360790754,834.7417790502383,779.8396216571444
7009,111.86109365915463,104.4266920749761,117.69258939594111,102.63915070955468,110.63394106747319,110.39320782654244,90.89634860000375,111.44217609605361,114.63108690435325,125.97336304107625
7011,458.22729648976417,449.89631980080367,364.4006445034366,430.43153660517646,455.3772038580816,249.2196621497005,303.75031459312515,418.5126297571718,453.53604966683196,504.557468385154
7014,55.69613548494372,51.219256947019105,86.01031047436956,53.863950933639074,61.83647063235555,77.3564833257129,109.91836592291844,86.16436495000596,58.961681775868385,57.010535532896704
7017,92.54559886134588,104.80539268086905,83.28846520619331,96.30221530559713,108.95467589055617,119.50989956037792,85.47868543841413,105.28757859962461,109.64278895377218,121.04067111476903
7024,65.63517649740842,59.83469573108332,57.37649825315539,58.280602881851905,62.23159185045367,49.73561530042918,47.07347324847877,53.632921040309824,56.96636259563595,64.31471396223621
7026,44.63192001823773,44.118620586526625,43.22290285863888,40.71000926178782,46.13040221295534,41.61183058711044,37.321679557617436,36.92758497857398,45.29374539127622,43.54049219567319
7029,67.04164456521004,101.20773692488619,92.86936055017371,86.60478385408636,98.58274391548056,106.51184401906794,98.72186205563321,90.67040954560575,94.77766106104055,87.93471953243801
7035,123.20660273942096,141.06597569511732,146.54414923860938,138.7404796775552,154.49239627636433,151.37318849150586,159.15890443603305,177.71400270938727,157.03161948429246,155.37979567867689
7038,81.20008978107955,63.527026638539404,64.77991738259479,67.11390677827757,67.56572829477827,88.72978192435913,66.57706063020142,70.66796768221151,71.33266069330946,78.0693356798236
7045,46.13215262389278,48.94705331166151,56.28776014588489,54.53605014314972,64.60231915904238,50.006408124206466,51.166818748346486,52.09427166620257,48.785553956682975,56.15680039180507
7047,333.05163845542097,339.5997683344871,296.8988818526655,320.8793654549408,339.60668695533286,269.4388596584049,261.251756903322,314.2141828980446,331.02345200056055,345.9524510623532
7048,84.2943195302431,78.76972602572994,78.60689134493015,83.62834449768205,84.45716036847283,82.77233980125872,78.49591958569862,97.48442820236643,87.99357584825027,86.70154655086121
7050,718.7051826466222,764.2178226919376,609.3667186392993,658.7532394932223,751.5205568226214,934.7768276792096,778.2172150336745,798.0095075280526,778.7730760447184,737.532302443048
7052,15.189855132257376,7.479336966385415,6.859050075804154,12.097785771191663,8.989007711732196,8.575106086280893,9.14983111735137,11.75967735924826,7.282915007848379,7.399037889460803
7055,195.40529688657023,186.98342415963538,195.42849025505487,226.20939108672667,199.53621513954985,185.7638771112219,138.81256945139646,198.815479840001,206.51553515405678,240.75330978783998
7056,158.93089166158182,157.63412720293312,185.84759491107445,164.76032050289598,176.91552540343255,161.03146587289592,186.3676127586832,189.47368006863553,162.21944935289676,152.6288713351594
7063,135.11469904680789,130.9357344874814,133.6970395728175,128.65899153489548,130.19244136333006,120.41254230630223,132.79294371629686,127.59799452417973,134.18521487063109,147.6013199487309
7064,36.56816976284183,38.05941089223971,37.234843268651126,33.70097464831964,37.53651571932126,33.75883869756899,36.84010949880947,40.7742084138421,36.21504312121865,40.31527055154925
7069,77.26197919123506,76.78154784479204,81.87310566674165,78.82763585832028,86.63032706801249,86.65370360873322,91.6187036882157,76.93246870536245,73.02868199650703,79.01793028103653
7084,98.64029382181951,96.75800480564423,103.21237256924346,97.45438537904396,109.64613802222789,100.28360907219022,90.1739935117918,109.79362319522443,108.64512936365595,108.80380075912232
7086,149.17937972482397,169.65787144003372,171.25850427364978,159.86359769074699,153.0106917084964,154.7129666514258,182.99662234702743,161.88789486142701,166.21008771336162,169.03955793614296
7090,160.9937114943575,156.87672599114723,167.44792089820302,169.3690007966833,153.60337353564358,158.50406618430787,171.19815590623222,159.79972785371,161.4213216808038,154.62091999770652
7091,74.73033666919216,81.89400602434664,82.09085328819576,82.76421694259695,84.65472097752189,84.39709674392248,73.92100402702292,79.46024981996722,89.19076735638974,82.71744922576693
7095,48.28873699452191,53.68081088532317,56.94100301024718,56.3603194261072,52.64990231157429,66.25397755084396,68.98491092424126,64.51337018578252,53.175256153194326,53.02643820780242
7098,152.17984493613412,146.93583508645776,137.39874913753718,164.85633467568323,153.60337353564358,158.77485900808517,143.02630746596617,149.24898928840318,150.94589598458353,149.40364969103544
7102,37.224521527815924,46.29614907041098,32.55326940738797,41.38210847129847,35.95603084692878,46.75689423887897,27.569885866756103,40.66430488712015,47.08953265348541,52.26756252683209
7105,93.95206692914748,89.65736844515175,101.03489635470245,94.2859176770652,93.94006960282768,85.6607965882165,90.65556357059977,101.55085869107845,102.06057606888892,113.54677376518694
7107,244.6316792596265,239.1494326213868,264.3456124452776,248.10062248221632,256.03854932758077,338.40076544702174,279.1902415939188,269.15373694204663,230.95819511190408,244.73740711293425
7109,98.07770659469887,142.48610296721583,157.97589936494964,130.77130333621466,134.14365354431123,139.2777756961202,142.1835598630522,139.1378648299841,153.24051304185082,141.6251739610895
7113,51.47673128153889,53.586135733849936,59.77172208915049,54.728078488724194,61.24378880520837,55.33200032515986,60.91861243920781,65.83221250644587,51.97806464505487,50.56009224464882
7116,218.37760866066316,209.80013566468455,201.08992841286147,193.7566006846411,201.41304092551593,174.48084278716806,122.92075751073355,202.77200680199104,203.72208830173136,199.77402301544168
7117,68.3543480951582,63.90572724443234,70.76797697258255,77.96350830323517,74.67791022054439,62.643406567146734,64.77117290967155,70.88777473565541,68.2399159639492,71.52403293145444
7118,42.47533564760859,42.225117557061964,39.303445672465074,47.334987184107064,38.62309906909108,46.75689423887897,39.72952985165727,39.56526961990069,47.58836244854352,47.145151680282304
7125,116.73684962753354,116.92381206944287,113.11988934540503,105.13551920202279,112.11564563534112,99.65175915004322,105.70462790834873,108.03516676767327,117.82359759272514,127.30139548277432
7126,10.314099163878465,12.970495751832933,10.125264397615657,18.146678656787493,12.051197151992614,15.164398131528316,7.343943396821495,13.188423206633564,13.268872548545678,12.236870355646714
7127,271.44833708571053,242.2737126200035,267.394079145635,256.4538555147059,272.04095866055457,261.1345463959013,267.3917751531236,260.251551277569,264.6790892578322,266.46022348071017
7143,65.91647011096875,64.28442785032529,75.34067702311864,64.61753828580945,64.89866007261597,76.09278348141886,76.20846180636076,73.63536290370406,69.73640534912353,66.59134100514723
7144,23.81619261477391,20.355157566745117,26.674083628127267,19.874933766957735,24.398735217558816,21.121840254628722,26.365960719736186,27.585785207208538,24.64219187587054,17.643859582560378
7150,68.54187717086508,88.04789087010678,89.3853986069081,87.94898227310765,81.88887245083507,90.26427459243045,111.36307609934235,91.76944481282521,91.38561845464541,86.13238979013344
7151,85.41949398448438,82.84075753907896,97.55093441143686,85.74065629900123,85.3461831091936,86.47317505954837,92.22066626172565,107.3757456073416,92.48304400377326,86.8912654711038
7154,73.51139767709743,64.00040239590557,82.4174747203769,84.78051457112888,84.95106189109548,79.34229736674637,80.66298485033445,85.83465436984011,82.80574597964595,79.3025086614004
7156,521.1433013894228,531.1275997648377,525.2072629472895,533.4547440058801,530.5490156012487,541.9467046529523,605.3335639216144,506.7651617148947,541.4298595560706,490.6131277473241
7158,215.09584983579273,222.10790535620484,246.38143367531433,263.84694681932297,261.1751251628563,316.10548962269144,254.87095362411648,288.6066611718312,241.53338676713597,268.54713160337866
7161,287.8571312100626,198.06041688200364,295.26577469175976,285.25810735087646,254.26050384613924,287.94303594985314,248.7309353743149,302.0148914319086,311.2697921162595,261.14809371391783
7163,94.42088961841469,107.64564722506604,119.87006561048211,91.30947832066089,94.53275142997485,100.82519471974481,116.78073926093198,106.82622797373187,104.95378888022596,98.74869798626533
7167,97.2338257540179,86.81711390095475,75.77617226602685,93.2297617764056,93.64372868925409,80.87679003481767,82.22808754146034,85.50494378967427,90.3879588645292,106.14773587572614
7172,91.79548255851836,88.61594177894618,96.89769154707456,83.82037284325652,72.89986473910287,63.636313587663466,92.94302134993761,98.36365641614199,82.00761830755299,88.78845467352963
7173,130.14517854057556,112.28472964725445,141.10045870225687,116.2731632453421,130.6863428859527,107.3242224903998,143.8690550688801,138.91805777654022,131.49153397731732,136.3130441942971
7182,123.58166089083473,120.9948435827919,115.84173461358128,106.7677601394058,98.87908482905415,95.95092389175356,107.26973059947463,115.94822069165342,115.52898053545785,97.13608716420337
7193,57.38389716630565,62.58027512380707,74.25193891584814,51.94366747789437,65.59012220428768,59.66468550559652,71.15197618887711,66.27182661333366,64.64834143953081,57.29511391326058
7198,70.13587431437357,73.18389208880919,85.13931998855315,77.7714799576607,79.51814514224635,85.84132513740136,77.41238695338068,83.1969697285134,81.30925659447163,68.86796804805824
7199,26.34783513681681,32.189551500899256,29.613676517757618,28.13215262665998,21.43532608182293,25.99611108261997,21.309475102252534,26.816460520154912,21.848745023545135,27.319524514932198
7203,47.53862069169438,63.14832603264648,56.07001252443079,50.1193981949369,59.860864541864956,59.21336413263437,53.33388401298233,65.94211603316782,58.26332006278703,59.76145987641418
7204,140.45927770445402,130.55703388158844,136.963253894629,134.80389859327855,128.80951709998664,122.03729924896595,122.92075751073355,134.08230260077457,132.09012973138704,140.86629828011914
7205,155.74289737456482,149.0186884188689,156.1250445825898,150.070152066449,170.59358591386265,192.44343343106172,156.87144665669524,168.4821064647438,159.72530037760623,155.28493621855557
7207,422.5030075676034,334.96068591229874,404.0307116080828,374.55128804300546,413.59313504420555,799.8317371635262,498.1842258368418,749.5420522436742,434.0816876595657,440.0530355026752
7208,109.7045092885255,99.97695995573415,112.03115123813453,104.84747668366109,87.12422859063514,93.78458130153524,111.72425364344832,103.08950806518568,91.38561845464541,99.12813582675051
7212,264.6035258224094,227.69373929312562,246.27255986458724,261.92666336357826,243.19710973939192,248.40728367836857,251.62035572716272,263.87836765939323,236.1460249805084,241.7967638491742
7213,112.04862273486151,104.61604237792257,121.61204658211493,99.4706830075759,123.37660035113751,105.42867272395875,113.65053387868019,120.01465118036543,115.03015074039973,105.76829803524097
7221,60.94694960473639,51.02990664407264,59.227353035515236,53.671922588064604,63.318175200223486,100.10308052300537,54.417416645300264,64.18365960561668,65.14717123458892,60.899773397869694
7228,28.31689043173906,20.544507869691582,21.992509766864114,20.258990458106677,24.596295826607875,23.55897566862435,22.27261521986847,28.574916947706054,28.433298318312165,25.612054232748935
7231,11.908096307386955,13.349196357725866,12.302740612156658,14.210097572510845,13.730462328909619,9.206956008427905,14.68788679364299,11.979484412692154,15.663255564824595,13.659762257466099
7232,176.27733116446834,156.49802538525432,186.06534253252858,155.25491739695968,161.99969942022858,151.192659942321,156.87144665669524,157.1620432123833,174.69019422934946,173.4979525618437
7234,101.54699449527617,98.17813207774273,86.55467952800481,90.92542162951196,88.30959224492949,88.72978192435913,96.0732267321894,111.00256198916583,124.00908705144569,108.23464399839456
7239,169.62004897687405,176.19045689168678,238.5425193029667,196.06094083153474,180.27405575726658,403.8423645265338,249.57368297722886,251.0196550329255,222.97691839097433,215.42583393545493
7241,225.59747807537806,191.52783143035057,153.2943255036865,204.70221638238593,203.3886470160065,144.24231079870387,149.7682882892777,171.11979110607047,200.03074781830136,197.40253651240937
7249,165.86946746273642,183.57511870659897,223.7356810440879,135.86005449393812,130.48878227690363,101.81810174026154,404.75963442809615,118.58590533298013,200.52957761335946,325.5576671362753
7250,312.14214651410373,308.6409938027399,373.0016755508736,288.23454670728074,275.30070870986407,279.1874013143874,391.9980278696851,348.9436973421797,314.0632389685849,285.3372560448474
7261,68.72940624657195,66.36728118273639,84.05058188128265,67.11390677827757,72.20840260743115,73.92644089120054,139.53492453960843,86.82378611033762,69.13780959505378,73.99037889460803
7262,115.2366170218785,94.1071005643937,111.37790837377221,98.89459797085249,93.54494838472957,73.74591234201569,103.53756264371289,108.8044914547269,106.35051230638865,103.87110883281512
7264,61.69706590756391,75.64544602711325,68.4816269473145,74.89105477404364,72.80108443457834,78.07859752245234,78.25513455629462,73.63536290370406,84.00293748778542,63.1764004407807
7273,82.23149969746741,105.18409328676196,105.06322735160332,89.29318069212896,93.54494838472957,177.91088522168042,128.21802815762118,144.85284821952533,96.8727462002846,105.57857911499838
7275,176.83991839158895,146.84115993498452,169.62539711274403,183.29105585083244,160.61677515688518,144.24231079870387,162.40950233298685,160.56905254076364,160.4236620906876,163.53770924910802
7276,12.376918996654158,17.609578174021358,27.87169554612482,10.177502315446954,11.162174411271849,25.273996885880525,32.74676399894175,19.34302070306256,16.760681113952433,13.564902797344807
7277,99.48417466250046,98.46215753216242,108.76493691632302,102.7351648823419,109.25101680412976,109.49056508061813,109.91836592291844,99.24288462991757,117.52429971569028,109.94211428057784
7280,26.53536421252369,22.91138665652241,27.32732649248957,21.21913218597903,22.620689736117285,27.079282377729136,27.569885866756103,28.684820474428005,25.54008550697514,21.912535288018535
7281,715.4234238217517,674.0870784894197,654.8759715232062,694.1824692517122,705.0938136960924,610.3670247940147,623.5128336416151,680.4127339355699,665.0398827714698,740.1883673264441
7282,343.92832484642014,369.2330907456091,367.01361596088583,381.3682943108991,384.0578239913712,372.15960414459073,325.4209672394837,398.6200914204995,371.7279632773022,372.2285215159512
7283,24.097486228334233,16.47347635634256,27.762821735397768,22.179273913851386,19.262159382283276,22.746597197292473,28.53302598437204,20.881670077169808,20.7513194744173,23.240567729716627
7287,54.946019182116196,51.12458179554587,67.71951027222515,61.641098929405146,57.58891753780077,61.3797067228527,75.24532168874482,66.27182661333366,65.44646911162378,67.63479506648144
7290,38.06840236849688,39.574213315811434,42.02529094064133,36.19734314078776,31.51091714332495,44.04896600110606,37.20128704291544,41.87324368106157,33.62112818691649,32.44193536148199
7300,64.97882473243433,67.97675875778137,66.73964597568168,67.97803433336269,69.3437737762198,79.79361873970852,74.76375162993686,68.0302830408848,74.02634158662325,66.49648154502593
7304,29.72335849954067,36.44993331719474,26.45633600667317,27.364039244362097,26.76946252614753,32.314610304090095,35.51579183708756,24.39858293227209,27.834702564242434,32.2522164412394
7310,32.25500102158357,38.15408604371294,39.73894091537328,34.9491588945537,39.90724302790997,36.4667669353419,55.98251933642615,44.730735375832175,41.303107030811354,37.754065128274355
7311,6.37598857403396,2.650904241250527,5.225942914898403,1.6322409373830022,5.630477357898189,8.936163184650615,7.705120940927471,9.121992717921549,7.681978843894866,6.640162208490464
7312,94.60841869412157,83.03010784202543,107.67619880905252,95.43808775051203,115.07905477107701,101.99863028944641,97.15675936450732,119.46513354675571,98.6685334624938,110.13183320082041
7318,33.9427627029455,31.71617574353309,40.936552833370826,37.06147069587288,38.91943998266467,27.711132299876148,27.93106341086208,33.190865070027805,30.927447293602704,41.16900569264088
7321,149.9294960276515,168.2377441679352,190.31142115088355,149.49406702972556,155.7765402351832,191.45052641054497,225.4951800368305,203.54133148904467,164.8133642871989,158.32043894243694
7323,16.408794124352106,16.094775750449628,12.520488233610758,12.001771598404428,14.718265374154916,11.283034324053807,19.50358738172266,14.397362000574974,13.867468302615407,11.762573055040251
7324,91.60795348281147,84.73426056854362,69.570365054585,354.1962834121115,364.4993236955143,328.92301661481656,364.06696445882295,82.86725914834757,80.51112892237866,88.59873575328706
7327,88.98254642291514,88.71061693041942,101.47039159761067,83.7243586704693,93.94006960282768,74.28749798957026,118.46623446675987,92.209058919713,94.9771929790638,79.77680596200686
7330,42.10027749619483,42.982518768847825,50.08195293444303,43.878476963766595,41.19138698672886,43.146323255181755,50.68524868953852,40.11478725351042,46.790234776450546,41.45358407300476
7331,3.0004652113100994,6.816610906072783,5.770311968533654,3.168467701978769,6.815841012192545,4.422949455029093,3.130205382251785,7.363536290370407,6.285255417732163,7.399037889460803
7333,146.4602081270742,125.91795145940002,142.29807062025444,143.54118831691696,136.02047933027728,158.50406618430787,143.62827003947612,184.30821431270405,173.29347080318675,163.06341194850157
7336,101.73452357098304,101.87046298519881,100.92602254397542,97.93445624298013,105.39858492767311,93.87484557612767,114.85445902570011,92.09915539299105,101.76127819185406,109.46781697997137
7345,256.6335401048669,200.5219708203077,204.2472689239459,217.8561580542372,231.7385944145465,228.2783504442566,209.4829755814656,211.56428893974675,225.4710673662649,239.23555842589928
7346,98.54652928396607,85.77568723474918,115.07961793849192,106.7677601394058,101.84249396479004,121.49571360141138,106.4269829965607,132.43374969994537,107.34817189650487,110.51127104130559
7348,310.4543848327418,307.69424228800756,333.6982298784085,306.95731040079164,293.6738453514266,294.53232799510056,369.12345007630665,324.1055003030198,330.42485624649083,300.2301912838903
7350,94.98347684553532,101.87046298519881,109.63592740213942,110.51231287810798,97.10103934761263,95.4996025187914,126.17135540768733,103.85883275223931,105.05355483923758,102.63793585123832
7351,48.57003060808223,52.16600846175144,62.275819735872645,54.63206431593696,50.081614393936526,51.08957941931563,60.196257350995864,61.32616791084607,49.48391566976433,55.20820579059215
7352,91.79548255851836,71.95311511965716,109.09155834850417,94.09388933149071,127.52537314116775,100.64466617055994,78.61631210040059,95.17645414120554,105.25308675726082,101.40476286966152
7353,11.626802693826635,8.994139389957144,10.996254883432057,12.769884980702313,11.754856238419025,14.983869582343456,17.938484690596766,12.858712626467725,12.071681040406217,14.608356858679022
7354,16.97138135147275,18.36697938580722,22.972374063407567,18.53073534793644,22.521909431592757,14.713076758566164,29.37577358728598,26.596653466711018,22.148042900580002,17.73871904268167
7355,108.01674760716357,89.46801814220528,80.34887231656295,89.9652799016396,84.16081945489924,70.31586990750333,76.44924683576474,79.68005687341112,91.18608653662217,105.00942235427064
7356,747.4908957676284,716.6908966523746,654.8759715232062,714.7295022281805,683.7572679187941,625.8924800239128,671.5494470077098,710.8560108375491,755.8269054720455,697.0273129712562
7363,48.85132422164256,57.278466641306025,72.18333651203419,61.545084756617904,70.82547834408774,75.09987646090214,81.86690999735437,75.6136263846991,62.95232013633325,58.243708514473504
7367,14.439738829429853,19.692431506432484,13.93584777306241,14.786182609234256,12.347538065566203,13.81043401264186,13.604354161325066,10.660642092028796,15.064659810754867,18.877032564137178
7375,56.164958174210916,51.219256947019105,41.04542664409788,43.878476963766595,46.821864344627045,37.369409681266205,50.32407114543254,49.23677997143197,44.89468155522973,43.16105435518802
7376,231.50464396014485,247.3861707995581,242.78859792132167,247.4285232727057,223.24348822543695,260.14163937538456,250.2960380654408,247.72254923126712,261.38681261044866,267.029380241438
7380,158.74336258587493,149.77608963065475,143.27793491679788,137.9723662952573,134.53877476240933,135.93799753620024,121.71683236371364,143.75381295230585,146.7557257060954,136.69248203478227
7381,171.21404612038253,165.302814472265,169.08102805910877,171.96138346193865,169.1118813459947,138.64592577397318,174.20796877378203,163.3166407088123,159.0269386645249,146.65272534751796
7382,25.12889614472208,30.958774531747228,28.742686031941215,24.195571542383327,26.57190191709847,43.41711607895905,28.051455925564074,24.39858293227209,28.932128113370272,30.260167778692256
7385,55.789900022797156,53.30211027943023,54.54577917425208,55.49619187102208,57.193796319702656,48.74270827991244,46.83268821907478,67.04115130038728,49.882979505810816,63.74555720150846
7394,127.98859416994642,124.59249933877476,114.31750126340258,117.3293191460017,135.7241384167037,131.78584090494846,121.95761739311762,145.0726552729692,132.68872548545676,144.8503956052134
7395,70.97975515505453,90.50944480841083,99.51066300452376,95.34207357772478,96.90347873856356,99.74202342463565,104.01913270252086,107.81535971422937,107.84700169156298,89.16789251401481
7397,578.433434017875,577.7077742896685,513.9932604424034,561.7789249781146,585.5696452214116,530.3026132305289,510.1030847923389,542.4838078995273,568.1671365711852,548.4773984213124
7398,179.27779637577842,179.59876234472318,170.93188284146862,178.0102763475345,166.3460328193079,114.27457163401694,160.36282958305296,170.02075583885102,170.10096011481488,178.6203634083935
7404,15.658677821524579,25.562290897772936,31.029036057209268,24.483614060745033,29.634091357358887,34.932274267270586,30.820483763709884,22.530222977999006,20.15272372034757,22.67141096898887
7407,8.720102020369977,11.076992722368272,10.125264397615657,8.353233032489483,10.6682728886492,11.012241500276515,12.039251470199172,10.770545618750745,15.862787482847839,11.572854134797666
7408,22.315960009118864,30.01202301701489,29.17818127484942,24.387599887957798,27.164583744245647,27.079282377729136,30.940876278411874,36.37806734496425,32.124638801742165,27.79382181553866
7409,105.01628239585347,115.88238540323732,177.6820591065457,119.15358842895917,125.84610796425075,122.39835634733568,203.824527390472,159.79972785371,122.11353383022488,101.49962232978281
7411,122.83154458800719,117.20783752386258,123.02740612156657,115.9851207269804,107.67053193173729,102.8110087607783,110.03875843762044,111.77188667621945,110.6404485438884,122.55842247670971
7412,83.07538053814837,66.84065694010256,78.4980175342031,93.32577594919285,83.96325884585018,84.30683246933005,81.98730251205636,82.42764504145977,81.00995871743676,82.05343300491788
7414,166.15076107629673,213.1137659662477,130.32195144027892,149.30203868415109,145.79972947820573,214.73870925539205,153.38006373033747,173.86737927411914,208.5108543342892,244.64254765281294
7418,234.69263824716182,240.94826049937825,236.25616927769866,234.37059577364167,229.56542771500685,236.76319225594509,242.8317021539173,234.6440295513555,198.83355631016192,193.89273648792158
7427,152.92996123896162,155.74062417346846,151.98783977496188,157.36722919827886,146.29363100082838,146.76971048729192,47.9162208513927,46.70899885682721,160.32389613167595,143.42750370339402
7428,24.472544379747998,30.674749077327522,30.26691938211992,23.235429814510972,30.621894402604184,45.40293011999251,27.208708322650132,33.740382703637536,27.036574892149464,21.058800146926902
7440,122.45648643659342,145.98908357172542,143.27793491679788,146.80567019168296,139.87291120673396,134.94509051568352,161.4463622153709,149.1390857616812,153.34027900086244,151.01626051309742
7441,121.80013467161935,125.82327630792679,121.61204658211493,113.77679475287398,129.50097923165833,144.69363217166602,133.63569131921082,141.44583889114497,141.66766179650273,116.20283864858312
7449,137.9276351824111,121.75224479457776,114.20862745267553,120.01771598404429,122.19123669684315,87.82713917843482,131.95019611338293,124.08108166907745,124.80721472353865,113.07247646458049
7450,52.789434811487055,53.775486036796394,64.01780070750544,61.641098929405146,57.78647814684983,48.291386906950294,51.52799629245246,56.160702154914595,61.55559671017055,54.16475172925793
7451,76.13680473699377,77.82297451099761,72.8365793763965,82.47617442423524,71.51694047575945,81.2378471331874,71.87433127708907,88.25253195772292,81.70832043051811,84.04548166746501
