A	Coef.DKOvsDFC	Coef.TACMIvsSham	Coef.DKOvsTACMI	Coef.DFCvsSham	t.DKOvsDFC	t.TACMIvsSham	t.DKOvsTACMI	t.DFCvsSham	p.value.DKOvsDFC	p.value.TACMIvsSham	p.value.DKOvsTACMI	p.value.DFCvsSham	F	F.p.value	Res.DKOvsDFC	Res.TACMIvsSham	Res.DKOvsTACMI	Res.DFCvsSham
60	-1.17078064415017e-15	0.638783456470553	-0.168788914088391	1.08029479016463	0.272722419605683	2.27020319589843	-0.670671723631519	4.29248077613938	0.969241301274239	0.0495771001923391	0.519402844092807	0.00205103884159906	0.357950924669003	7.11311868146907	0.00964831762754524	0	0	1	0
61	-5.45018575725077e-16	3.76128724326399	3.06008269688743	2.64078346347647	1.93957891709992	4.87820743108665	4.43722991323358	3.82923095197039	2.51553994008847	0.000894457524678824	0.00166299765891128	0.00409401297055932	0.0332074942216468	23.5546100024521	0.000141067302090081	1	1	1	0
62	-1.21115239050017e-16	2.64543629796745	0.670795017455168	2.06729464990048	0.0926533693881989	6.10571801764683	1.73094898993452	5.33453811228023	0.213845764233244	0.000184102649228635	0.117786029536284	0.000484970914620958	0.835471851737979	20.7205381516855	0.000232151705043774	1	0	1	0
63	-1.67542747352524e-15	2.67999516305989	0.783499484312574	2.69765085291015	0.801155174162838	3.46954114548311	1.13404882629667	3.90462003454297	1.03718129009643	0.00714176821384707	0.286309263767579	0.00365106950191987	0.326928974997248	9.60884138365346	0.00370948471847628	1	0	1	0
64	-1.61486985400023e-15	2.97200499630217	1.8443401860408	2.46346647877337	1.335801668512	5.34421496073925	3.70792054166528	4.95263185690059	2.40201859361761	0.000478870154314477	0.00493011364981623	0.000807821282477166	0.0399794412663293	25.925064378724	9.66781496043468e-05	1	1	1	0
65	-9.68921912400137e-16	-0.449149193637857	-0.321478171886016	0.271716618359607	0.399387640111448	-1.23332263544031	-0.98694414388367	0.834175221641398	1.09668195744707	0.248943267385076	0.349663928162403	0.425940752049854	0.30148217779951	1.31421819757677	0.329330314565097	0	0	0	0
66	-1.61486985400023e-16	-0.364994045998566	-0.00546647420823793	0.521624407424668	0.881151979214996	-0.946648494470686	-0.0158513143407788	1.51257138238217	2.28535562064215	0.368736634175396	0.987701633943762	0.164954627501272	0.0483675033161474	2.55163653747264	0.121334104971581	0	0	0	0
67	-4.03717463500057e-16	0.128896066727836	-0.42844363791458	1.1753366217042	0.61799691706178	0.504455263182906	-1.87469964558774	5.14280748543743	2.41862925189866	0.626157428417206	0.0938642013641883	0.000624935022108356	0.0389087026567879	10.855883999504	0.00245934276734314	0	0	1	0
68	-2.42230478100034e-16	0.0260844597184408	-0.29253389807506	0.917548950531751	0.59893059273825	0.0764507621675788	-0.95858621317509	3.00665932967307	1.75540152238415	0.940746497098727	0.363008291514468	0.0149305724976875	0.113353686293697	4.07547352223403	0.0443219599850598	0	0	1	0
69	-3.22973970800046e-16	1.18932532367552	-0.450904443138776	2.4186988974651	0.77846913065081	3.06041924346549	-1.29723835012521	6.95852306390249	2.00318774052909	0.0136910343546408	0.227071041481714	6.89440213006894e-05	0.0764201295729327	18.4805010102919	0.000359458852826959	1	0	1	0
70	1.04966540510015e-15	0.720296906224181	0.628856668633295	0.106162616330136	0.0147223787392505	1.49275349474915	1.45707942060647	0.245981908450723	0.0305108659000638	0.169975647316461	0.17935314704867	0.811258761326109	0.97633088762016	1.50756348863668	0.278364055282021	0	0	0	0
71	1.61486985400023e-15	1.83290841186405	0.953453667569896	1.68029213781364	0.800837393519485	8.78845010655289	5.11123827505379	9.00764639141253	3.83986424572637	1.09381045384863e-05	0.000651905187778009	8.9586299595034e-06	0.00402823753205048	69.764139374539	1.61376106294881e-06	1	1	1	0
72	9.68921912400137e-16	1.40085976788249	0.395445656620514	1.57627905729821	0.570864946036232	4.14498353422594	1.30818740437675	5.21454307062782	1.68912396218195	0.002547594437536	0.223489958659446	0.000568026373847366	0.125738348073397	16.0669740080829	0.00060730795252972	1	0	1	0
73	2.01858731750028e-15	0.352986451555233	0.247469704432881	0.196908212670799	0.0913914655484473	1.57397070768737	1.23371730168495	0.981651751565059	0.407515611639182	0.150222263390717	0.248803060296947	0.352126286226058	0.693228820962494	1.81819333215636	0.214486045252908	0	0	0	0
74	1.61486985400023e-15	0.256445145219058	0.391619697563777	0.29924268660983	0.434417238954549	1.07960730743409	1.84327811939593	1.40847740818074	1.82885125491476	0.308621791445494	0.098669027003178	0.192853028440084	0.100951429291715	3.58927082459661	0.0597531369964308	0	0	0	0
75	1.29189588320018e-15	0.492990157957826	-0.270579523262644	1.07866558125513	0.315095900034657	1.57267589949572	-0.965052446673053	3.84718269062006	1.0051797586937	0.150520419791876	0.359932896334197	0.00398361703704205	0.341277986679817	5.42742457889156	0.0211076688967561	0	0	1	0
76	4.03717463500057e-16	0.469829057685376	0.440423506467142	0.348201367978857	0.318795816760623	2.05802650643435	2.15693266486158	1.70528342269378	1.39644457979247	0.069957040238947	0.0596071109775916	0.122609329328761	0.1963279143931	5.06694775804477	0.0254328034552624	0	0	0	0
77	1.69561334670024e-15	0.606098490958885	0.201387571735163	0.708752151778043	0.304041232554321	2.5969151696834	0.964722110886499	3.39518901820731	1.30270789452125	0.0290711688990234	0.360089539749534	0.00802800051269102	0.225276163891826	7.02949350234246	0.0100001173551831	0	0	1	0
78	1.61486985400023e-16	1.62472292634466	0.545610630101869	1.6474912253061	0.56837892906331	6.07145046516385	2.27955973322055	6.88321387239246	2.12398339267277	0.000191875837808871	0.0488267166378348	7.4928453715321e-05	0.0628785828909551	31.0937561329107	4.67092742664069e-05	1	0	1	0
79	1.69561334670024e-15	1.01853671545482	0.359586714882659	0.915408401965954	0.256458401393794	4.63562800420153	1.8297448509503	4.65802472864	1.16720951672612	0.00125370733848928	0.100808636494866	0.00121479137031454	0.273357295391202	15.7023189840186	0.000661097492301017	1	0	1	0
80	1.25152413685018e-15	2.06914466913547	1.43021289526279	1.04642571545335	0.407493941580677	2.12585465601593	1.6428518764512	1.20200457980311	0.418662312949587	0.0626882162002408	0.135105442604934	0.260277185559674	0.685356003242734	3.10348370260711	0.0821789460005984	0	0	0	0
81	8.88178419700125e-16	0.740600341350799	0.469943575804356	0.696360634862689	0.425703869316245	3.23650591879395	2.29611280890647	3.40237138169139	1.86037328875993	0.0103252914508999	0.0475264315730011	0.00793758112333588	0.0960270290861415	11.084624441442	0.00228970525626793	1	0	1	0
82	-8.4780667335012e-16	2.80517074002068	0.279568659854281	3.16205351642596	0.636451436259556	3.7030736777853	0.412616455389243	4.66688689060793	0.840172231649626	0.00496705327153418	0.689621232138632	0.00119975259244405	0.422743229046323	10.900351959047	0.00242519165400034	1	0	1	0
83	-8.07434927000114e-16	0.368413972918999	-0.0586642989933814	1.11957558164642	0.692497309734037	0.418995938635476	-0.0745937794021533	1.42358087276884	0.787574797979633	0.685120978262333	0.942182757999195	0.18856658260373	0.451349735657951	0.931506748649418	0.464843534952781	0	0	0	0
84	1.13040889780016e-15	0.632455884141026	0.507453561292388	0.508298145705723	0.383295822857084	2.02647815294267	1.81787074180716	1.8208963295872	1.22813405742758	0.0736082166881587	0.10272155371292	0.102230941891265	0.250792571692816	4.48580588296434	0.0349337386872846	0	0	0	0
85	2.05895906385029e-15	0.497820928398641	0.339130801086457	1.15408377140036	0.995393644088181	1.49116124432449	1.13572634378426	3.864949270058	2.98157899806622	0.170384836605563	0.285642537226684	0.00387745570444058	0.0155478212229239	9.76650338976529	0.00351418670780422	0	0	1	0
86	1.61486985400023e-15	1.07855244709169	0.31737157064462	1.32935233109438	0.568171454647306	2.15485557174408	0.70892440309653	2.96942257906691	1.13515798703538	0.0598083687816588	0.496467102266702	0.0158563821837106	0.285868291513142	5.09142439617693	0.0251068340045795	0	0	1	0
87	1.51394048812521e-15	2.66459568098014	0.150508676928995	3.50963867692306	0.995551672871913	2.61994553670594	0.165454082730283	3.8581433300286	0.978869394902521	0.0279974935142514	0.87227294880643	0.00391776541162481	0.353425977989136	6.94470355364125	0.0103729393170182	0	0	1	0
88	3.22973970800046e-16	0.823369250827598	0.219166793776554	1.01378626946618	0.409583812415141	4.13416169575963	1.23033272464891	5.69107391512798	2.05653260282418	0.00258875814242083	0.250007555544935	0.000306822806132156	0.0701259386712957	18.2430635564368	0.000377492363262134	1	0	1	0
89	1.37263937590019e-15	1.46879407754675	1.68209582493067	0.595572900462416	0.808874647846335	4.25177246824829	5.44395895383822	1.92752064185725	2.34147932004281	0.0021768351123605	0.000420610961387114	0.0862797363045526	0.0441350824431662	20.4815872629558	0.000242752899802662	1	1	0	0
90	1.49375461495021e-15	0.631839550993655	0.195024337224187	0.575814387216155	0.138999173446688	1.80322673713604	0.622282155809983	1.8373041196975	0.39669410628806	0.105127308449067	0.549318944495208	0.0996082267732934	0.70090940541744	2.30447601675441	0.14599470682806	0	0	0	0
91	1.4130111222502e-15	2.33102375952526	0.44544822351933	3.81761643716628	1.93204090116035	1.89598313081627	0.405079258700001	3.47164306583243	1.57146272820194	0.0907354826662932	0.694954836946516	0.00711825572719479	0.150800257745575	6.09405044476454	0.015237564020916	0	0	1	0
92	2.98750922990042e-15	0.569087270019614	0.23491995289331	0.0762093690208137	-0.257957948105491	2.50162209123688	1.15456328819334	0.374546898226949	-1.13394436246762	0.0339718627277793	0.278240268799663	0.7167401581806	0.286350823548063	2.54726492435096	0.121724675850123	0	0	0	0
93	1.61486985400023e-15	1.2096547607473	0.592047648664883	1.63039029581742	1.012783183735	3.64697946385669	1.99564618384014	5.49564241890894	3.05343275806986	0.00541642562809936	0.07735244699817	0.000393483150596693	0.0138459332316261	20.0905828004017	0.000261409260688315	1	0	1	0
